"Pt-82","true","543.160798686964","46.12096365459729","309.74346302870254","514997.5090796368","166251.2350661408","96573.13336176155"
"Pt-83","true","610.5968730244786","134.29354212305043","334.08199500913906","548304.1613687077","204859.40594286882","120887.29381670157"
"Pt-84","true","687.3255473581376","150.56256687175483","339.67920250599855","590275.7625317685","207454.86314219373","120887.29381670155"
"Pt-85","true","637.3402202413417","37.40585221737274","246.20517610352545","558273.2637627695","175584.60610364508","62700.93241852153"
"Pt-86","true","601.414471527678","48.825801787985256","235.55270261364785","530820.9130970578","183745.30100945407","62633.07150097202"
"Pt-87","true","470.449787335936","113.37604654653114","185.97815301611263","485088.1812868817","218091.18998943048","64223.93442523136"
"Pt-88","true","646.9302213749615","287.958440193499","201.1203575587715","570413.6628123824","298998.58428533","91946.72329802642"
"Pt-89","true","617.915989104542","393.59539558866527","128.4556845240877","552006.9912364738","350905.3981293924","93051.12359258093"
"Pt-90","true","539.2478825274738","159.18572411505738","362.2676937520155","521697.33870814415","209542.160426414","142135.58112833733"
"Pt-91","true","599.1029200131306","299.8797574584023","339.71151450733305","548939.212640489","269302.4874761974","146553.18230655545"
"Pt-92","true","524.0257140353788","228.59402411337942","80.51068050613685","502799.822556878","296912.4948400604","38567.3757278913"
"Pt-94","true","568.7742305825232","195.81066239980282","147.47251956927357","520838.3607012684","270775.0212022701","56974.047303799955"
"Pt-95","true","559.2318780489732","216.64858629275113","115.06091851781093","524519.6950164501","289917.9596412151","49611.37867343649"
"Pt-96","true","694.7295745247975","181.0488151977479","208.6696747370297","585875.2669361457","253104.6164893978","73294.62943443898"
"Pt-97","true","522.7734033139423","153.64998622931307","152.3681715865241","497645.9545156235","249914.12674957362","57342.18073531813"
"Pt-98","true","723.9279860765673","208.763110978005","156.2077440317662","594833.1804364213","270406.88777075196","57710.31416683632"
"Pt-99","true","561.4849348533317","406.58976083341986","139.8690317413566","512458.0584431954","356874.5838926644","99807.63000502391"
"Pt-102","true","589.7660375072155","374.1182917446713","65.8079775267106","529345.6133261481","357926.98391165637","61314.91115123008"
"Pt-104","true","528.9953708220273","249.36156880564522","52.77704300153346","502678.6858634209","315850.0696774352","35631.59986540678"
"Pt-105","true","559.3112369945738","311.4905429012142","38.996923402592074","519618.74224343203","346342.1711614552","35631.59986540678"
"Pt-106","true","536.0237015379244","280.8539545223466","42.25105795739364","501367.19762754906","331260.05644892924","34538.693002180255"
"Pt-108","true","529.8429772388772","190.66314502386376","99.95127323497582","516230.7309674298","277926.2015234749","41096.1341815394"
"Pt-109","true","588.302174684708","180.8090762590873","73.79142205506287","538844.993099189","287933.3358807468","26841.49799219626"
"Pt-110","true","523.6692323447787","255.8240811598953","96.18388584510103","505629.5343941325","307325.3961442684","53008.8189907085"
"Pt-111","true","519.9192543001845","323.3445860003703","95.62595902715111","502678.6858634209","328746.37066350825","66014.41066310414"
"Pt-112","true","644.9660527190426","227.95423705189023","49.43939819811203","565192.9584399781","318145.17409021093","23828.205742560323"
"Pt-114","true","596.888811634155","313.78083140740637","28.382939385373902","540821.1353900266","348637.27557423094","34975.855747470865"
"Pt-115","true","549.6726241451688","232.40734030673048","27.729507301552076","508040.74612239876","312627.77747652563","22867.45462321558"
"Pt-116","true","793.1537482405547","291.4000787544064","203.01113608380547","625498.8017872727","301207.2056847652","84678.00716976529"
"Pt-117","true","932.007649551495","190.30623911961447","207.65353470059927","695901.4042352199","262300.50433195225","68621.2732781282"
"Pt-118","true","913.0379764359677","127.35328165942337","214.3247480432983","692937.0841321484","234262.97669040135","61210.47302044954"
"Pt-119","true","1049.5826096723322","275.4178135294933","194.25617120727838","751235.3794925539","305406.6591641164","67386.13990184842"
"Pt-121","true","778.8554858162533","329.78344956901856","110.36328972788033","626065.0957861866","344009.4282597119","54337.60554800142"
"Pt-122","true","766.8179695114959","238.3089110503206","129.28220276947104","619441.6901712188","302525.9930922824","38999.19254491823"
"Pt-126","true","821.194032972795","165.3161516453256","170.20768472635245","653525.7982138961","263421.60987338744","50109.78346234563"
"Pt-127","true","814.9952124862466","231.24334063980496","335.4037183952314","641786.9272823115","253111.81888130005","123605.32320791905"
"Pt-128","true","988.4672127250815","148.08581190783298","377.28153272584314","731410.6549164967","213914.1976836609","135854.57983218128"
"Pt-129","true","991.9384788324824","171.66402527023456","374.07560332652065","731512.7320550323","224121.91153721276","135854.57983218128"
"Pt-130","true","955.0846312299836","81.15811508666957","394.58468626931426","717426.0869371305","184311.8275083604","127892.5630264108"
"Pt-131","true","858.8541714212624","137.3601942616515","305.952215822399","658833.8094177429","217384.82039386843","96248.65008040002"
"Pt-132","true","902.7680455597583","109.49854052218143","349.66069727808645","689456.9509783984","197173.54696383578","114622.53501679338"
"Pt-133","true","1063.1323858718388","180.5039476879174","294.7871976996976","766218.9591571084","243822.7992745678","99310.9642364656"
"Pt-139","true","1031.4632570376853","60.62717042758595","298.219619519572","758857.9077184179","197360.39350783709","85201.48472340185"
"Pt-140","true","1072.7554020497482","89.46013925172156","292.4540892919322","775695.4249172146","207480.8233003895","90696.78986092727"
"Pt-141","true","906.2379061093088","36.4373725860205","347.6736138510605","690940.6967109004","169305.16893544357","96830.38367459537"
"Pt-142","true","894.3160025214311","179.67182360845618","111.32961234654067","684893.6975943098","301087.5321915793","19744.457477133983"
"Pt-143","true","806.9352736897999","307.3956395603018","41.45363665969853","636808.7286359847","359711.48392875644","21343.04233401941"
"Pt-144","true","840.9155923367944","187.58365390170366","109.41778887138207","659640.0134554737","297511.6593394459","21343.042334019407"
"Pt-145","true","882.295591166243","302.0755787853268","46.33198954963882","677041.1548584356","361315.84448363946","21343.042334019407"
"Pt-146","true","918.1659953709459","212.11489311273908","98.60478396856706","691579.1544151526","316626.7020994841","18660.329344024343"
"Pt-147","true","895.6440072924597","278.9285932732164","131.98688586511707","685186.3699832263","318491.7589033006","49727.882920411124"
"Pt-148","true","760.4790707296925","261.923946842493","138.44279962024302","617926.6390285154","317751.28480104695","49727.88292041113"
"Pt-150","true","1019.6740221664077","349.16787593840854","149.33954968371108","737473.9120501273","346259.53773781424","57508.254113786315"
"Pt-151","true","920.9986223716987","280.81417181907455","97.82217218028381","700252.1794800297","336502.3845398275","34199.49925192913"
"Pt-152","true","921.7953482542653","243.70018724212423","69.01316267272341","691940.5304595225","336502.3845398275","13962.440767215914"
"Pt-153","true","1026.146938804537","218.11494897323428","158.3609732796176","742171.8006269356","287897.30657207884","40523.58002840198"
"Pt-154","true","815.5028732860228","393.53223703894764","138.96905585867353","642612.7004030338","360353.20346823975","79552.19282034898"
"Pt-155","true","794.5534560671076","205.37576415843796","107.90936119203252","641167.1962255542","294582.76339292154","25526.474187051983"
"Pt-156","true","801.2242671782151","199.57121560833184","76.64451588105658","641709.2602921089","305243.35670183296","9264.552190407383"
"Pt-158","true","814.969775945181","322.0938231598702","38.20409514294079","641709.2602921089","362702.1477566439","25707.162209236907"
"Pt-159","true","838.3868891476886","377.8414892248693","71.16518890005682","656887.0541556438","370291.0446884114","55701.37389193692"
"Pt-160","true","411.8687601995771","62.661296969105024","313.62719495205965","467777.2883205612","170426.64027859978","104446.05694353727"
"Pt-161","true","496.82035884365905","48.4887905131327","281.87704640177253","491133.268460944","170426.64027859978","92049.42133056486"
"Pt-162","true","428.93242870940594","105.46845938524348","259.4629771335167","460770.4942784463","199729.4122854955","98355.53596846822"
"Pt-163","true","348.19069555489114","135.0724614415958","325.8029983846063","424407.0298137272","199729.4122854955","134719.00043318732"
"Pt-164","true","709.1743234543828","290.4448134896229","186.96498847020848","592860.6716634848","299413.1655188487","89198.55249826534"
"Pt-165","true","699.9468384936918","306.797502258094","238.26756803164608","594285.4988236988","288014.5482371349","110151.89308965091"
"Pt-166","true","608.1119857765734","187.71150129719172","274.79126703618385","544373.4779289647","235536.9173258856","104549.2587704626"
"Pt-167","true","714.0974740885431","140.92094753604033","311.9910157360864","593703.3577523996","210994.68855800747","104549.2587704626"
"Pt-168","true","772.3867599320365","182.61529372926452","314.80398979771417","622540.4765546564","224002.0698049829","112648.19426386237"
"Pt-169","true","768.2635291280458","248.1693543260044","300.4274142358481","622540.4765546564","260692.70181296061","122096.95233949543"
"Pt-170","true","826.6156551198801","180.4320663358376","267.9390460947907","654936.2185282554","242715.51924048993","92216.78881460387"
"Pt-171","true","785.7634299328784","208.03503616797389","306.1217676735396","633707.1906440408","242715.51924048993","116759.01758248193"
"Pt-172","true","811.7053972609574","59.21031601654249","162.54342233875286","639244.6253869343","214112.76137259247","25107.527355283728"
"Pt-173","true","322.4938424357679","314.56546032603364","221.6334066875279","399653.0426851496","304965.94853213633","123710.61765837678"
"Pt-174","true","405.40233188471757","406.3291318885167","182.38558414690488","443751.7464467112","347104.7099042952","123710.6176583768"
"Pt-175","true","370.4399438460241","96.40938439636375","329.0868616352964","439015.2190056546","180019.6212077118","121260.68967162336"
"Pt-176","true","912.5392652542796","228.67121568429866","427.4470805807796","695014.5304833067","239017.0533320267","177406.5583178756"
"Pt-177","true","976.292275046464","123.25037769193295","411.1840396603802","719049.6884088734","201493.8110009733","144649.78190455056"
"Pt-178","true","1129.1424726734404","227.7042762840574","380.8102788783726","795731.5164134856","246558.88475546762","141871.03368868335"
"Pt-179","true","341.23644622665597","173.6231794061896","404.9548990551557","424990.82281446503","204284.75415425719","169806.68200830498"
